Motif_Nodes	Motif_edges	Num_occ_input_graph	Mean_analytical	Variance_analytical	Pval_analytical
NP,NP,PP	(0,2,activation)(0,1,activation)(1,0,activation)(2,1,activation)	1	0.6372084836447611	1.0159026131119775	0.15641333060508023
PP,UP,NP	(0,2,activation)(0,1,inhibition)(1,2,activation)	6	4.569352562735978	10.524144200066527	0.24091294749843017
NP,PP,NP	(0,2,activation)(0,1,activation)(1,2,activation)	244	165.36526080747416	6211.100144364405	0.15504863212457431
NP,UP,PP	(0,2,inhibition)(2,1,inhibition)	113	238.4886487019444	16928.096096103844	0.8341573505763563
UP,PP,PP	(0,2,inhibition)(2,1,activation)	1736	655.7795273087435	54384.86276836309	1.6092365124498187E-4
UP,PP,PP	(0,2,inhibition)(2,1,inhibition)	463	165.55968746725773	7692.090076707831	0.004100386067960704
UP,PP,PP	(0,2,activation)(0,1,activation)(1,2,activation)	195	89.27596265594133	9871.69896732013	0.13587600868339256
PP,UP,NP	(0,2,activation)(0,1,inhibition)(1,2,inhibition)	14	0.40897917782495125	0.5602828241472166	4.829171507125807E-10
PP,PP,UP	(2,1,inhibition)(2,0,activation)	171	590.0781685697194	41122.341205866076	0.9948564294509709
UP,PP,PP	(0,2,activation)(1,2,activation)(2,0,inhibition)	6	2.2170071935470697	98.53406734100345	0.07190536052531149
PP,PP,UP	(2,1,inhibition)(2,0,inhibition)	3999	4978.764014268665	8197895.434855066	0.5818050756742263
NP,PP,NP	(0,2,activation)(0,1,inhibition)(1,2,activation)	10	15.078196571100223	207.44885491145232	0.5286057885137501
NP,NP,PP	(0,1,activation)(1,0,activation)(2,1,inhibition)(2,0,inhibition)	15	0.0027267075998312243	0.002780898361927211	1.1102230246251565E-16
NP,NP,UP	(0,2,activation)(2,1,activation)	10494	4372.990247611664	1955135.1935322396	2.337342745165616E-4
NP,NP,UP	(0,2,activation)(2,1,inhibition)	1641	1228.5539637301763	784519.601233583	0.27311659281660794
NP,NP,PP	(0,1,activation)(1,0,activation)(2,1,inhibition)(2,0,activation)	1	0.014107777790182966	0.01452176392623607	2.94040291620723E-4
NP,PP,UP	(0,2,activation)(2,1,inhibition)	1001	637.8206989400567	222652.31325950258	0.19701811188408958
UP,PP,NP	(0,2,activation)(2,1,inhibition)(2,0,activation)	12	2.221360711297457	115.28828755726275	0.05172221999869886
NP,UP,PP	(0,2,activation)(2,1,activation)	1654	1110.0703720227423	230370.05839043716	0.13139352106678437
UP,NP,NP	(0,1,activation)(1,2,activation)(2,0,inhibition)	15	14.339573547657423	111.24362377806591	0.3852881265092205
NP,NP,UP	(0,1,activation)(1,0,activation)(2,1,inhibition)(2,0,activation)	8	0.23191306631223216	0.29347143536710146	1.929077546591884E-7
NP,NP,UP	(0,2,activation)(1,2,activation)(2,1,inhibition)(2,0,inhibition)	55	0.4116311465155669	34.46532460904301	0.002615822809144186
PP,UP,NP	(0,2,inhibition)(2,1,inhibition)(2,0,activation)	15	0.4043191444660965	62.71985211611321	0.004259776151336103
NP,UP,PP	(0,2,activation)(0,1,activation)(1,2,inhibition)	4	9.929966993979868	126.09666999154737	0.5790803944913885
PP,UP,NP	(0,2,inhibition)(2,1,inhibition)(2,0,inhibition)	16	22.825859054826918	5362.921279637021	0.1554888168942311
UP,PP,PP	(0,2,activation)(0,1,inhibition)(1,2,inhibition)	2	0.2950896075853447	0.40615972317937354	0.01399906226303671
PP,NP,UP	(0,2,inhibition)(2,1,inhibition)(2,0,inhibition)	4	3.9639878532713393	365.89124181637663	0.07497095256863318
PP,PP,UP	(0,2,inhibition)(2,1,activation)(2,0,activation)	6	0.8917673407032846	4.984464255547261	0.03712708292233702
PP,PP,UP	(0,2,inhibition)(2,1,activation)(2,0,inhibition)	6	0.12195362002546961	0.4639889681654216	0.0021756070006887507
PP,UP,UP	(0,2,activation)(0,1,activation)(1,2,activation)	111	73.05887621025828	2836.816554067901	0.2082218663217451
PP,NP,UP	(0,1,activation)(1,0,inhibition)(2,1,activation)(2,0,activation)	1	0.2612019559734099	1.140426663873991	0.059845659315735045
PP,UP,PP	(0,2,inhibition)(1,2,inhibition)	832	702.9420774191428	88495.3854184149	0.30180590663009277
PP,NP,NP	(0,2,activation)(2,1,activation)	6988	3383.9651713481726	576686.2735178787	4.041587007641567E-5
UP,PP,NP	(0,2,inhibition)(2,1,inhibition)	1947	905.2325775244129	587038.965056142	0.10017555987413174
NP,PP,UP	(0,2,inhibition)(2,1,inhibition)	57	542.7740389137672	53130.861734953534	0.9986333841248692
UP,UP,PP	(0,2,activation)(0,1,activation)(1,2,activation)	52	180.73810805553796	27948.02991638052	0.745838996335686
UP,UP,NP	(0,2,inhibition)(2,1,inhibition)(2,0,activation)	8	2.070328006032804	336.71989557495357	0.02267311095138791
PP,UP,UP	(2,1,activation)(2,0,inhibition)	586	1327.6177320441302	155859.277032139	0.9847818191134294
UP,UP,NP	(0,1,inhibition)(1,2,inhibition)(2,0,inhibition)	1	1.412540863292131	3.6499053810657593	0.34537875196945256
PP,UP,PP	(0,2,inhibition)(1,2,activation)	627	259.27353734961594	24843.874947577395	0.025565783314945856
PP,UP,UP	(0,2,activation)(1,2,activation)	12839	30364.84253946851	2.2501096488624406E8	0.8964526548974701
PP,UP,NP	(0,2,activation)(0,1,activation)(1,2,activation)	92	53.19508090933753	453.8626013951416	0.04653897860071898
UP,NP,PP	(0,2,activation)(1,2,activation)(2,0,inhibition)	9	7.6932158988162085	1158.1730753815068	0.08618161919334244
